session_id,timestamp,action,engine_decision,reason,confidence,close,selected_style,regime
BACKTEST_20260118_214047,2025-11-26 14:15:00,HOLD,EXECUTED,Style ITC selected because trend continuation setup with shallow retracement and volume contraction aligns. REMR rejected due to no extreme location; ORE rejected as session is LATE.,0.58,26189.900390625,ITC,
BACKTEST_20260118_214047,2025-11-26 14:30:00,HOLD,EXECUTED,Style ITC selected because trending structure with normal retracement aligns; REMR rejected due to no extreme location; ORE and VBD ineligible.,0.5,26180.900390625,ITC,
BACKTEST_20260118_214047,2025-11-26 14:45:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns. REMR rejected due to no extreme location. ORE rejected as session is LATE.,0.48,26175.099609375,ITC,
BACKTEST_20260118_214047,2025-11-26 15:00:00,HOLD,EXECUTED,Style ITC selected because trend continuation setup present. Rejected ORE/REMR/VBD/LSRM because eligibility false.,0.25,26199.400390625,ITC,
BACKTEST_20260118_214047,2025-11-26 15:15:00,HOLD,EXECUTED,Late session safety: Setup lacks required micro/economic strength.,0.58,26205.150390625,ITC,
BACKTEST_20260118_214047,2025-11-27 09:30:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied structural or confidence thresholds.,0.25,26279.94921875,NONE,
BACKTEST_20260118_214047,2025-11-27 09:45:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied eligibility matrix.,0.25,26249.75,NONE,
BACKTEST_20260118_214047,2025-11-27 10:00:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied structural alignment.,0.25,26287.75,NONE,
BACKTEST_20260118_214047,2025-11-27 10:15:00,HOLD,EXECUTED,Market cooling period (10:00-10:30),0.25,26281.75,NONE,
BACKTEST_20260118_214047,2025-11-27 10:30:00,HOLD,EXECUTED,Market cooling period (10:00-10:30),0.25,26276.349609375,NONE,
BACKTEST_20260118_214047,2025-11-27 10:45:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied structural alignment.,0.5,26299.349609375,NONE,
BACKTEST_20260118_214047,2025-11-27 11:00:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45. No other styles eligible.,0.25,26295.75,NONE,
BACKTEST_20260118_214047,2025-11-27 11:15:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied structural alignment.,0.5,26285.099609375,NONE,
BACKTEST_20260118_214047,2025-11-27 11:30:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfies eligibility matrix.,0.5,26270.5,NONE,
BACKTEST_20260118_214047,2025-11-27 11:45:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No eligible style meets minimum confidence threshold.,0.5,26238.0,NONE,
BACKTEST_20260118_214047,2025-11-27 12:00:00,HOLD,EXECUTED,"Style ORE rejected due to false eligibility; REMR rejected due to missing location context and low confidence; ITC, VBD, LSRM ineligible. No style meets structural or contextual thresholds.",0.25,26244.75,NONE,
BACKTEST_20260118_214047,2025-11-27 12:15:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade.,0.0,26241.05078125,NONE,
BACKTEST_20260118_214047,2025-11-27 12:30:00,HOLD,EXECUTED,"Style [REMR] selected because location-based edge exists. Rejected [ORE, ITC, VBD, LSRM] because eligibility false.",0.25,26219.849609375,NONE,
BACKTEST_20260118_214047,2025-11-27 12:45:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfies eligibility matrix or confidence threshold.,0.0,26251.5,NONE,
BACKTEST_20260118_214047,2025-11-27 13:00:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade.,0.0,26230.05078125,NONE,
BACKTEST_20260118_214047,2025-11-27 13:15:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns. REMR rejected due to no extreme location. ORE rejected as not early expansion phase.,0.48,26183.94921875,ITC,
BACKTEST_20260118_214047,2025-11-27 13:30:00,HOLD,EXECUTED,"Style ITC selected because trend continuation possible. Rejected ORE, REMR, VBD, LSRM due to eligibility false.",0.25,26168.0,ITC,
BACKTEST_20260118_214047,2025-11-27 13:45:00,HOLD,EXECUTED,"Style ITC selected because trending structure present. Rejected ORE, REMR, VBD, LSRM because ineligible.",0.25,26161.80078125,ITC,
BACKTEST_20260118_214047,2025-11-27 14:00:00,HOLD,EXECUTED,Trend Exhaustion Gate: Realized move (169) exceeded 1.2*EM and volume is contracting.,0.75,26177.19921875,INTRADAY_TREND_CONTINUATION,
BACKTEST_20260118_214047,2025-11-27 14:15:00,HOLD,EXECUTED,Style ITC selected because trending structure with normal retracement and volume expansion required. REMR rejected due to no extreme location; ORE rejected as session is LATE but not RISK_OFF yet.,0.45,26188.05078125,ITC,
BACKTEST_20260118_214047,2025-11-27 14:30:00,HOLD,EXECUTED,"Style LSRM selected because Time >=14:30 blocks new positions. Rejected ORE, REMR, ITC, VBD because Style Eligibility Matrix false.",0.0,26205.400390625,NONE,
BACKTEST_20260118_214047,2025-11-27 14:45:00,HOLD,EXECUTED,Style ITC selected because trend continuation possible. Rejected ORE/REMR/VBD/LSRM due to eligibility false.,0.25,26192.94921875,ITC,
BACKTEST_20260118_214047,2025-11-27 15:00:00,HOLD,EXECUTED,Style LSRM active at 15:00 IST; no new positions allowed per Time-of-day risk rule.,0.0,26211.5,NONE,
BACKTEST_20260118_214047,2025-11-27 15:15:00,HOLD,EXECUTED,"Style LSRM active, no new positions allowed after 14:30; all other styles ineligible per matrix.",0.0,26221.80078125,NONE,
BACKTEST_20260118_214047,2025-11-28 09:30:00,HOLD,EXECUTED,No style eligible per matrix. REMR requires location dominance but UNKNOWN; ORE needs clear expansion which is absent; ITC/VBD need trend or volatility break not present; LSRM not in session phase. All eligible styles rejected due to missing structural conditions.,0.5,26252.349609375,NONE,
BACKTEST_20260118_214047,2025-11-28 09:45:00,HOLD,EXECUTED,"Style ORE false, REMR false, ITC false, VBD false, LSRM false; no eligible style. Micro context RANGE with neutral bias and low confidence. Expected move envelope insufficient for any style activation.",0.0,26238.69921875,NONE,
BACKTEST_20260118_214047,2025-11-28 10:00:00,HOLD,EXECUTED,No style eligible per matrix; confidence below minimum thresholds.,0.0,26257.150390625,NONE,
BACKTEST_20260118_214047,2025-11-28 10:15:00,HOLD,EXECUTED,Market cooling period (10:00-10:30),0.0,26232.650390625,NONE,
BACKTEST_20260118_214047,2025-11-28 10:30:00,HOLD,EXECUTED,Market cooling period (10:00-10:30),0.25,26250.75,NONE,
BACKTEST_20260118_214047,2025-11-28 10:45:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfies eligibility matrix.,0.25,26273.44921875,NONE,
BACKTEST_20260118_214047,2025-11-28 11:00:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45. No other styles satisfied eligibility or structural alignment.,0.25,26258.650390625,NONE,
BACKTEST_20260118_214047,2025-11-28 11:15:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,0.25,26264.25,NONE,
BACKTEST_20260118_214047,2025-11-28 11:30:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfies eligibility matrix or confidence threshold.,0.0,26245.69921875,NONE,
BACKTEST_20260118_214047,2025-11-28 11:45:00,HOLD,EXECUTED,Style eligibility all false; no eligible style to trade.,0.25,26256.69921875,NONE,
BACKTEST_20260118_214047,2025-11-28 12:00:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles ineligible.,0.25,26244.25,NONE,
BACKTEST_20260118_214047,2025-11-28 12:15:00,HOLD,EXECUTED,Style eligibility all false; no eligible style to trade.,0.25,26227.849609375,NONE,
BACKTEST_20260118_214047,2025-11-28 12:30:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied structural alignment.,0.5,26237.19921875,NONE,
BACKTEST_20260118_214047,2025-11-28 12:45:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style triggered.,0.25,26207.80078125,NONE,
BACKTEST_20260118_214047,2025-11-28 13:00:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade.,0.0,26224.44921875,NONE,
BACKTEST_20260118_214047,2025-11-28 13:15:00,HOLD,EXECUTED,Style eligibility matrix shows all styles false; no eligible style to trade.,0.0,26209.80078125,NONE,
BACKTEST_20260118_214047,2025-11-28 13:30:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade in LATE session after 14:30.,0.0,26229.80078125,NONE,
BACKTEST_20260118_214047,2025-11-28 13:45:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM disabled by time (13:45 < 14:30) but not triggered. No style satisfies eligibility or confidence threshold.,0.25,26206.25,NONE,
BACKTEST_20260118_214047,2025-11-28 14:00:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade in LATE session (14:00 IST). REMR rejected due to missing location context and lack of reversal signal.,0.0,26214.30078125,NONE,
BACKTEST_20260118_214047,2025-11-28 14:15:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade in LATE session at 14:15 IST.,0.0,26201.69921875,NONE,
BACKTEST_20260118_214047,2025-11-28 14:30:00,HOLD,EXECUTED,Style [LATE_SESSION_RISK_OFF] selected because Time >=14:30 blocks new positions. Rejected all others due to eligibility false.,0.0,26211.05078125,NONE,
BACKTEST_20260118_214047,2025-11-28 14:45:00,HOLD,EXECUTED,Style LSRM active; no new positions allowed after 14:30. Rejected all others due to eligibility false.,0.25,26205.75,NONE,
BACKTEST_20260118_214047,2025-11-28 15:00:00,HOLD,EXECUTED,"Style LSRM active, no new positions allowed at 15:00 IST.",0.25,26209.150390625,NONE,
BACKTEST_20260118_214047,2025-11-28 15:15:00,HOLD,EXECUTED,Style [LATE_SESSION_RISK_OFF] selected because Time >=14:30 blocks new positions. Rejected all others due to eligibility false.,0.25,26198.94921875,NONE,
BACKTEST_20260118_214047,2025-12-01 09:30:00,BUY_CALL,MODIFIED,Style Geometry (ORE),0.95,26300.150390625,ORE,
BACKTEST_20260118_214047,2025-12-01 09:45:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade.,0.0,26295.80078125,NONE,
BACKTEST_20260118_214047,2025-12-01 10:00:00,HOLD,EXECUTED,(System Fixed) Invalid Entry Signal while Position Open.,0.58,26279.75,ORE,
BACKTEST_20260118_214047,2025-12-01 10:15:00,HOLD,EXECUTED,Market cooling period (10:00-10:30),0.0,26279.80078125,NONE,
BACKTEST_20260118_214047,2025-12-01 10:30:00,HOLD,EXECUTED,Market cooling period (10:00-10:30),0.25,26277.849609375,NONE,
BACKTEST_20260118_214047,2025-12-01 10:45:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to no extreme location; ORE rejected as not early expansion.,0.5,26249.400390625,ITC,
BACKTEST_20260118_214047,2025-12-01 11:00:00,HOLD,EXECUTED,Style ITC selected because trending structure present. Rejected ORE/REMR/VBD/LSRM because eligibility false.,0.25,26227.80078125,ITC,
BACKTEST_20260118_214047,2025-12-01 11:15:00,HOLD,EXECUTED,Counter-Trend Signal Blocked (Attempted BUY_CALL during BEARISH Break),0.25,26238.05078125,ITC,
BACKTEST_20260118_214047,2025-12-01 11:30:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style eligible at 11:30 IST.,0.25,26259.25,NONE,
BACKTEST_20260118_214047,2025-12-01 11:45:00,HOLD,EXECUTED,Style ITC selected because trending structure present. Rejected ORE/REMR/VBD/LSRM because eligibility false.,0.25,26190.650390625,ITC,
BACKTEST_20260118_214047,2025-12-01 12:00:00,HOLD,EXECUTED,Style ITC selected because trend continuation possible. Rejected ORE/REMR/VBD/LSRM because eligibility false.,0.25,26197.75,ITC,
BACKTEST_20260118_214047,2025-12-01 12:15:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns. REMR rejected due to no extreme location. ORE rejected as not early expansion phase.,0.45,26170.400390625,ITC,
BACKTEST_20260118_214047,2025-12-01 12:30:00,HOLD,EXECUTED,Style ITC selected because trending structure present. Rejected ORE/REMR/VBD/LSRM because eligibility false.,0.25,26160.849609375,ITC,
BACKTEST_20260118_214047,2025-12-01 12:45:00,HOLD,EXECUTED,Style ITC selected because trend continuation possible. REMR rejected due to no extreme location. ORE rejected as not early phase.,0.58,26157.349609375,ITC,
BACKTEST_20260118_214047,2025-12-01 13:00:00,HOLD,EXECUTED,Style ITC selected because trending structure present. Rejected ORE and REMR because not applicable.,0.45,26179.94921875,ITC,
BACKTEST_20260118_214047,2025-12-01 13:15:00,HOLD,EXECUTED,"Style ITC selected because trend continuation possible. Rejected ORE, REMR, VBD, LSRM due to eligibility false.",0.25,26195.150390625,ITC,
BACKTEST_20260118_214047,2025-12-01 13:30:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns. REMR rejected due to no extreme location. ORE rejected as not early expansion phase.,0.5,26165.849609375,ITC,
BACKTEST_20260118_214047,2025-12-01 13:45:00,HOLD,EXECUTED,"Style ITC selected because trend continuation possible. Rejected ORE, REMR, VBD, LSRM because eligibility false.",0.25,26194.75,ITC,
BACKTEST_20260118_214047,2025-12-01 14:00:00,HOLD,EXECUTED,"Style ITC selected because trend continuation possible. Rejected ORE, REMR, VBD, LSRM due to eligibility false.",0.25,26221.150390625,ITC,
BACKTEST_20260118_214047,2025-12-01 14:15:00,HOLD,BLOCKED,No real volatility expansion,0.75,26205.900390625,ITC,
BACKTEST_20260118_214047,2025-12-01 14:30:00,HOLD,BLOCKED,No real volatility expansion,0.65,26196.94921875,ITC,
BACKTEST_20260118_214047,2025-12-01 14:45:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns. REMR rejected due to no extreme location. ORE rejected as session is LATE and not expanding.,0.48,26174.19921875,ITC,
BACKTEST_20260118_214047,2025-12-01 15:00:00,HOLD,EXECUTED,"Style ITC selected because trending structure present. Rejected ORE, REMR, VBD, LSRM because ineligible or time constraints.",0.25,26180.55078125,ITC,
BACKTEST_20260118_214047,2025-12-01 15:15:00,HOLD,EXECUTED,Style ITC selected because trending structure with normal retracement and volume expansion required. REMR rejected due to no extreme location. ORE rejected as session is LATE but eligibility false.,0.45,26179.400390625,ITC,
BACKTEST_20260118_214047,2025-12-02 09:30:00,HOLD,EXECUTED,Counter-Trend Signal Blocked (Attempted BUY_CALL during BEARISH Break),0.68,26114.900390625,ORE,
BACKTEST_20260118_214047,2025-12-02 09:45:00,HOLD,EXECUTED,Style eligibility all false; no style selected. REMR rejected due to missing location context and low confidence.,0.25,26072.650390625,NONE,
BACKTEST_20260118_214047,2025-12-02 10:00:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied structural alignment.,0.25,26080.44921875,NONE,
BACKTEST_20260118_214047,2025-12-02 10:15:00,HOLD,EXECUTED,Market cooling period (10:00-10:30),0.25,26062.55078125,NONE,
BACKTEST_20260118_214047,2025-12-02 10:30:00,HOLD,EXECUTED,Market cooling period (10:00-10:30),0.25,26086.94921875,NONE,
BACKTEST_20260118_214047,2025-12-02 10:45:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied structural alignment.,0.25,26077.099609375,NONE,
BACKTEST_20260118_214047,2025-12-02 11:00:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles ineligible.,0.25,26098.05078125,NONE,
BACKTEST_20260118_214047,2025-12-02 11:15:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45. Other styles not eligible.,0.25,26081.19921875,NONE,
BACKTEST_20260118_214047,2025-12-02 11:30:00,HOLD,EXECUTED,Style REMR rejected due to location UNKNOWN; ORE ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. Confidence below minimum thresholds for all styles.,0.25,26066.69921875,NONE,
BACKTEST_20260118_214047,2025-12-02 11:45:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. Confidence below minimum thresholds for all styles.,0.25,26069.05078125,NONE,
BACKTEST_20260118_214047,2025-12-02 12:00:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to no extreme location; ORE rejected as not early expansion phase.,0.25,26052.44921875,ITC,
BACKTEST_20260118_214047,2025-12-02 12:15:00,HOLD,EXECUTED,"Style ITC selected because trend continuation possible. Rejected ORE, REMR, VBD, LSRM because eligibility false.",0.25,26056.44921875,ITC,
BACKTEST_20260118_214047,2025-12-02 12:30:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfies eligibility matrix.,0.5,26073.75,NONE,
BACKTEST_20260118_214047,2025-12-02 12:45:00,HOLD,EXECUTED,Style ITC selected because trend continuation possible. REMR rejected due to no extreme location. ORE rejected as not early expansion phase.,0.5,26049.400390625,ITC,
BACKTEST_20260118_214047,2025-12-02 13:00:00,HOLD,EXECUTED,Style ITC selected because trending structure present. Rejected ORE and REMR because not at expansion or stall zones.,0.25,26043.30078125,ITC,
BACKTEST_20260118_214047,2025-12-02 13:15:00,HOLD,EXECUTED,"Style ITC selected because trending pullback setup aligns with shallow retracement in bearish swing. Rejected ORE, REMR, VBD, LSRM because eligibility false.",0.25,26035.0,ITC,
BACKTEST_20260118_214047,2025-12-02 13:30:00,HOLD,EXECUTED,Style ITC selected because trending pullback setup aligns with shallow retracement and volume contraction. Rejected REMR because location unknown and no extreme rejection confirmed.,0.52,26040.55078125,ITC,
BACKTEST_20260118_214047,2025-12-02 13:45:00,HOLD,EXECUTED,"Style ITC selected because trending pullback setup aligns with shallow retracement and volume contraction. Rejected ORE, REMR, VBD, LSRM because eligibility false or confidence below minimum.",0.25,26041.5,ITC,
BACKTEST_20260118_214047,2025-12-02 14:00:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns. REMR rejected due to no extreme location. ORE rejected as session not early.,0.25,26054.849609375,ITC,
BACKTEST_20260118_214047,2025-12-02 14:15:00,HOLD,EXECUTED,"Style ITC selected because trend continuation possible. Rejected ORE, REMR, VBD, LSRM due to eligibility false.",0.25,26043.0,ITC,
BACKTEST_20260118_214047,2025-12-02 14:30:00,HOLD,EXECUTED,Style ITC selected because trending pullback setup aligns with shallow retracement and volume contraction. Rejected REMR because location unknown and confidence below 0.45 threshold.,0.38,26038.19921875,ITC,
BACKTEST_20260118_214047,2025-12-02 14:45:00,HOLD,EXECUTED,"Style ITC selected because trending pullback setup aligns with shallow retracement and volume contraction. Rejected ORE, REMR, VBD, LSRM due to eligibility false or style constraints.",0.25,26018.05078125,ITC,
BACKTEST_20260118_214047,2025-12-02 15:00:00,HOLD,EXECUTED,Style ITC selected because trend continuation setup present. Rejected ORE/REMR/VBD/LSRM because eligibility false.,0.5,26023.599609375,ITC,
BACKTEST_20260118_214047,2025-12-02 15:15:00,HOLD,EXECUTED,"Style ITC selected because INTRADAY_TREND_CONTINUATION eligible and highest structural alignment. Rejected ORE, REMR, VBD, LSRM because eligibility false.",0.25,26038.599609375,ITC,
BACKTEST_20260118_214047,2025-12-03 09:30:00,HOLD,EXECUTED,Style ORE selected because minutes_since_open=15 satisfies opening range expansion eligibility and price is expanding from OR high. Rejected REMR because location context unknown prevents extreme level identification.,0.62,25933.55078125,ORE,
BACKTEST_20260118_214047,2025-12-03 09:45:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade.,0.0,25941.0,NONE,
BACKTEST_20260118_214047,2025-12-03 10:00:00,HOLD,EXECUTED,Style ORE selected because minutes_since_open=45 aligns with opening range expansion. Rejected REMR because location is UNKNOWN and price not at S/P/R stall.,0.25,25912.69921875,ORE,
BACKTEST_20260118_214047,2025-12-03 10:15:00,HOLD,EXECUTED,Market cooling period (10:00-10:30),0.25,25912.44921875,NONE,
BACKTEST_20260118_214047,2025-12-03 10:30:00,HOLD,EXECUTED,Market cooling period (10:00-10:30),0.0,25927.25,NONE,
BACKTEST_20260118_214047,2025-12-03 10:45:00,HOLD,EXECUTED,No style eligible per matrix; confidence below minimum thresholds for all styles.,0.0,25907.75,NONE,
BACKTEST_20260118_214047,2025-12-03 11:00:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfies eligibility matrix or confidence threshold.,0.0,25918.0,NONE,
BACKTEST_20260118_214047,2025-12-03 11:15:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied structural alignment.,0.25,25912.80078125,NONE,
BACKTEST_20260118_214047,2025-12-03 11:30:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied structural alignment.,0.5,25920.349609375,NONE,
BACKTEST_20260118_214047,2025-12-03 11:45:00,HOLD,EXECUTED,"Style ORE rejected due to false eligibility; REMR rejected as location unknown and confidence below 0.45 threshold; ITC, VBD, LSRM ineligible. No style satisfies structural alignment or confidence requirements.",0.25,25933.55078125,NONE,
BACKTEST_20260118_214047,2025-12-03 12:00:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied structural alignment.,0.25,25946.349609375,NONE,
BACKTEST_20260118_214047,2025-12-03 12:15:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfies eligibility matrix.,0.0,25963.69921875,NONE,
BACKTEST_20260118_214047,2025-12-03 12:30:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied structural or confidence thresholds.,0.25,25934.94921875,NONE,
BACKTEST_20260118_214047,2025-12-03 12:45:00,HOLD,EXECUTED,No style eligible per matrix; confidence below minimum thresholds for all styles.,0.0,25927.400390625,NONE,
BACKTEST_20260118_214047,2025-12-03 13:00:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade.,0.0,25940.5,NONE,
BACKTEST_20260118_214047,2025-12-03 13:15:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade.,0.0,25929.599609375,NONE,
BACKTEST_20260118_214047,2025-12-03 13:30:00,HOLD,EXECUTED,Style eligibility all false; no style selected. Confidence below minimum for any style.,0.25,25948.30078125,NONE,
BACKTEST_20260118_214047,2025-12-03 13:45:00,HOLD,EXECUTED,Style eligibility all false; no style selected. Confidence below minimum for any trade.,0.25,25910.05078125,NONE,
BACKTEST_20260118_214047,2025-12-03 14:00:00,HOLD,EXECUTED,Style [REMR] eligible but confidence (0.25) below minimum (0.45). All other styles ineligible due to LATE_SESSION_RISK_OFF restriction at 14:00 IST.,0.25,25920.400390625,NONE,
BACKTEST_20260118_214047,2025-12-03 14:15:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade in LATE session at 14:15 IST.,0.0,25940.75,NONE,
BACKTEST_20260118_214047,2025-12-03 14:30:00,HOLD,EXECUTED,Style LSRM active; no new positions allowed after 14:30. All other styles ineligible per matrix.,0.0,25930.400390625,NONE,
BACKTEST_20260118_214047,2025-12-03 14:45:00,HOLD,EXECUTED,"Style [LATE_SESSION_RISK_OFF] selected because Time >= 14:30 blocks new positions. Rejected [OPENING_RANGE_EXPANSION, RANGE_EXTREME_MEAN_REVERSION, INTRADAY_TREND_CONTINUATION, VOLATILITY_BREAK] because Style Eligibility Matrix is false.",0.25,25948.94921875,NONE,
BACKTEST_20260118_214047,2025-12-03 15:00:00,HOLD,EXECUTED,Style [LATE_SESSION_RISK_OFF] selected because Time >= 14:30 blocks new positions. Rejected all others due to eligibility false.,0.0,25973.0,NONE,
BACKTEST_20260118_214047,2025-12-03 15:15:00,HOLD,EXECUTED,Style [LATE_SESSION_RISK_OFF] selected because Time >=14:30 blocks new positions. Rejected all others due to eligibility false or confidence below minimum.,0.0,25983.5,NONE,
BACKTEST_20260118_214047,2025-12-04 09:30:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No eligible style meets structural or confidence thresholds.,0.0,26000.80078125,NONE,
BACKTEST_20260118_214047,2025-12-04 09:45:00,BUY_CALL,MODIFIED,Style Geometry (ORE),0.8800000000000001,26016.30078125,ORE,
BACKTEST_20260118_214047,2025-12-04 10:00:00,HOLD,EXECUTED,No style eligible per matrix; cannot trade.,0.0,26025.05078125,NONE,
BACKTEST_20260118_214047,2025-12-04 10:15:00,HOLD,EXECUTED,Market cooling period (10:00-10:30),0.78,26046.55078125,ITC,
BACKTEST_20260118_214047,2025-12-04 10:30:00,HOLD,EXECUTED,Market cooling period (10:00-10:30),0.78,26084.650390625,ITC,
BACKTEST_20260118_214047,2025-12-04 10:45:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns. REMR rejected due to no extreme location. ORE rejected as not early expansion phase.,0.25,26083.400390625,ITC,
BACKTEST_20260118_214047,2025-12-04 11:00:00,HOLD,EXECUTED,Style ITC selected because trend continuation setup with shallow retracement and volume expansion aligns. REMR rejected due to no extreme location; ORE rejected as session not opening range.,0.48,26083.0,ITC,
BACKTEST_20260118_214047,2025-12-04 11:15:00,HOLD,EXECUTED,Style ITC selected because trend_up with shallow retracement aligns; REMR rejected due to no extreme location.,0.78,26070.30078125,ITC,
BACKTEST_20260118_214047,2025-12-04 11:30:00,HOLD,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns. REMR rejected due to no extreme location; ORE and VBD ineligible.,0.25,26061.30078125,ITC,
BACKTEST_20260118_214047,2025-12-04 11:45:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied structural alignment.,0.25,26031.30078125,NONE,
BACKTEST_20260118_214047,2025-12-04 12:00:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied structural alignment.,0.5,26032.650390625,NONE,
BACKTEST_20260118_214047,2025-12-04 12:15:00,HOLD,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfies eligibility matrix or confidence threshold.,0.5,26018.150390625,NONE,
BACKTEST_20260118_214047,2025-12-04 12:30:00,HOLD,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles ineligible.,0.25,26025.900390625,NONE,
BACKTEST_20260118_214047,2025-12-04 12:45:00,HOLD,EXECUTED,"Style [REMR] eligible but confidence (0.25) below minimum (0.45). Rejected ORE, ITC, VBD due to false eligibility. LSRM not applicable.",0.25,25993.349609375,NONE,
